vehicle_idx,dept_name,equipmentid,vehicledescription,vehicle_type,deptid,purchasedate,purchaseprice,depreceated value,miles2020,cumulative_miles,maintenance2020,cumulative_maintenance,mpg2020,emissions2020,replacementvehicle_id,replacement_vehicle_desc,replacement_vehicle_purchaseprice,replacement_vehicle_mpge,replacement_vehicle_type,replacement_vehicle_annual_maintenance,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,current_age,county,solution_idx,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
1283,Police Department - Operations,31645,2018 FORD EXPLORER AWD',ICE,10151506,8/2/2018,33085,22975.69,6892,15480,395.73,1676.71,19,878.1858947,R1384,Ford Explorer,46000,25,HEV,1198.6,,,,,,,3,Baltimore County,0,,,,,,,,,,,,,,,,
1284,Police Department - Operations,31646,2018 FORD EXPLORER AWD',ICE,10151506,8/2/2018,33085,22975.69,14730,18250,1344.06,1389.34,19,1876.912105,R1385,Ford Explorer,46000,25,HEV,1198.6,,,,,,,3,Baltimore County,0,,,,,,,,,,,,,,,,
1285,Police Department - Operations,31647,2018 FORD EXPLORER AWD',ICE,10151506,8/28/2018,33085,22975.69,10357,12660,299.05,837.38,19,1319.699842,R1386,Ford Explorer,46000,25,HEV,1198.6,,,,,,,3,Baltimore County,0,,,,,,,,,,,,,,,,
1286,Police Department - Operations,31648,2018 FORD EXPLORER AWD',ICE,10151506,8/7/2018,33085,22975.69,44540,52045,3699.67,4281.34,19,5675.333684,R1387,Ford Explorer,46000,25,HEV,1198.6,,,,,,,3,Baltimore County,15,,,,,,,,,,,,,,,,
1287,Police Department - Operations,31650,2018 FORD EXPLORER AWD',ICE,10151506,8/2/2018,33085,22975.69,14621,19857,234.67,454.39,19,1863.023211,R1388,Ford Explorer,46000,25,HEV,1198.6,,,,,,,3,Baltimore County,0,,,,,,,,,,,,,,,,
1288,Police Department - Operations,31651,2018 FORD EXPLORER AWD',ICE,10151506,8/20/2018,33085,22975.69,45127,57441,4227.88,4835.76,19,5750.129842,R1389,Ford Explorer,46000,25,HEV,1198.6,,,,,,,3,Baltimore County,15,,,,,,,,,,,,,,,,
1291,Police Department - Operations,31656,2018 CHEVROLET IMPALA',ICE,10151506,10/18/2018,19950,14408.33,17333,27323,251.98,680.78,22,1907.417864,R1392,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,3,Baltimore County,13,,,,,,,,,,,,,,,,
1296,Police Department - Operations,31661,2018 CHEVROLET IMPALA',ICE,10151506,11/15/2018,21150,15568.75,16226,21575,2158.19,2161.21,22,1785.597545,R1397,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,3,Baltimore County,13,,,,,,,,,,,,,,,,
1342,Police Department - Operations,31709,2018 DODGE JOURNEY',ICE,10151506,10/3/2019,16995,15106.67,5278,5278,520.23,520.23,19,672.5283158,R1443,Chrysler Pacifica Hybrid,40000,82,HEV,984.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1352,Police Department - Operations,31719,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,10496,10496,322.22,322.22,23,1104.818087,R1453,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1353,Police Department - Operations,31720,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,8903,8903,203.53,203.53,23,937.1375217,R1454,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1354,Police Department - Operations,31721,2020 FORD EXPLORER AWD',ICE,10151506,11/19/2019,39186,35376.25,2283,2283,179.72,179.72,23,240.3105652,R1455,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1355,Police Department - Operations,31722,2020 FORD EXPLORER AWD',ICE,10151506,11/13/2019,39186,35376.25,12126,12126,557.7,557.7,23,1276.393304,R1456,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1356,Police Department - Operations,31723,2020 FORD EXPLORER AWD',ICE,10151506,11/27/2019,39186,35376.25,9612,9612,287.71,287.71,23,1011.767478,R1457,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1357,Police Department - Operations,31724,2020 FORD EXPLORER AWD',ICE,10151506,12/13/2019,39186,35920.5,3513,3513,214.1,214.1,23,369.7814348,R1458,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1358,Police Department - Operations,31725,2020 FORD EXPLORER AWD',ICE,10151506,2/11/2020,39186,37009,1107,1107,106,106,23,116.5237826,R1459,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1361,Police Department - Operations,31728,2020 FORD EXPLORER AWD',ICE,10151506,11/25/2019,39186,35376.25,5906,5906,228.31,228.31,23,621.6706957,R1462,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1362,Police Department - Operations,31730,2020 FORD EXPLORER AWD',ICE,10151506,11/13/2019,39186,35376.25,3425,3425,235.3,235.3,23,360.5184783,R1463,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1363,Police Department - Operations,31731,2020 FORD EXPLORER AWD',ICE,10151506,12/13/2019,39186,35920.5,3634,3634,144.96,144.96,23,382.518,R1464,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1364,Police Department - Operations,31732,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,16545,16545,1121.29,1121.29,23,1741.541087,R1465,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1365,Police Department - Operations,31733,2020 FORD EXPLORER AWD',ICE,10151506,11/13/2019,39186,35376.25,4532,4532,174.8,174.8,23,477.0422609,R1466,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1366,Police Department - Operations,31734,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,5305,5305,219.87,219.87,23,558.408913,R1467,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1367,Police Department - Operations,31735,2020 FORD EXPLORER AWD',ICE,10151506,11/19/2019,39186,35376.25,16406,16406,1078.89,1078.89,23,1726.909826,R1468,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1368,Police Department - Operations,31736,2020 FORD EXPLORER AWD',ICE,10151506,2/10/2020,39186,37009,294,30,146.53,146.53,23,30.94669565,R1469,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1369,Police Department - Operations,31737,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,16639,16639,670.48,670.48,23,1751.435609,R1470,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1370,Police Department - Operations,31738,2020 FORD EXPLORER AWD',ICE,10151506,12/13/2019,39186,35920.5,536,536,145.2,145.2,23,56.41982609,R1471,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1371,Police Department - Operations,31739,2020 FORD EXPLORER AWD',ICE,10151506,11/27/2019,39186,35376.25,3715,3715,319.87,319.87,23,391.0441304,R1472,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1372,Police Department - Operations,31740,2020 FORD EXPLORER AWD',ICE,10151506,2/11/2020,39186,37009,360,5,91.77,91.77,23,37.89391304,R1473,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1373,Police Department - Operations,31741,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,14660,14660,493.28,493.28,23,1543.124348,R1474,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1374,Police Department - Operations,31742,2020 FORD EXPLORER AWD',ICE,10151506,1/22/2020,39186,36464.75,3302,3302,356.83,356.83,23,347.5713913,R1475,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1375,Police Department - Operations,31743,2020 FORD EXPLORER AWD',ICE,10151506,1/22/2020,39186,36464.75,9934,9934,475.64,475.64,23,1045.661478,R1476,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1376,Police Department - Operations,31744,2020 FORD EXPLORER AWD',ICE,10151506,11/27/2019,39186,35376.25,7047,7047,267.92,267.92,23,741.7733478,R1477,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1377,Police Department - Operations,31745,2020 FORD EXPLORER AWD',ICE,10151506,12/13/2019,39186,35920.5,2363,2363,83.45,83.45,23,248.7314348,R1478,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1378,Police Department - Operations,31746,2020 FORD EXPLORER AWD',ICE,10151506,11/19/2019,39186,35376.25,3880,3880,235.5,235.5,23,408.4121739,R1479,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1379,Police Department - Operations,31747,2020 FORD EXPLORER AWD',ICE,10151506,11/27/2019,39186,35376.25,3424,3424,244.49,244.49,23,360.4132174,R1480,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1380,Police Department - Operations,31748,2020 FORD EXPLORER AWD',ICE,10151506,11/19/2019,39186,35376.25,1069,1069,460.1,460.1,23,112.5238696,R1481,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1381,Police Department - Operations,31749,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,4932,4932,455.51,455.51,23,519.1466087,R1482,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1382,Police Department - Operations,31750,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,4797,4797,152.69,152.69,23,504.9363913,R1483,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1383,Police Department - Operations,31751,2020 FORD EXPLORER AWD',ICE,10151506,11/19/2019,39186,35376.25,276,276,1155.33,1155.33,23,29.052,R1484,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1384,Police Department - Operations,31752,2020 FORD EXPLORER AWD',ICE,10151506,12/13/2019,39186,35920.5,13099,13099,360.85,360.85,23,1378.81213,R1485,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1385,Police Department - Operations,31753,2020 FORD EXPLORER AWD',ICE,10151506,11/19/2019,39186,35376.25,8203,8203,538.11,538.11,23,863.454913,R1486,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1386,Police Department - Operations,31754,2020 FORD EXPLORER AWD',ICE,10151506,11/27/2019,39186,35376.25,3880,3880,479.92,479.92,23,408.4121739,R1487,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1387,Police Department - Operations,31755,2020 FORD EXPLORER AWD',ICE,10151506,1/22/2020,39186,36464.75,1067,1067,166.31,166.31,23,112.3133478,R1488,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1388,Police Department - Operations,31756,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,880,880,139.01,139.01,23,92.62956522,R1489,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1389,Police Department - Operations,31757,2020 FORD EXPLORER AWD',ICE,10151506,1/3/2020,39186,36464.75,3234,3234,155.18,155.18,23,340.4136522,R1490,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1390,Police Department - Operations,31759,2020 FORD EXPLORER AWD',ICE,10151506,2/28/2020,39186,37009,71,71,74.47,74.47,23,7.473521739,R1491,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1391,Police Department - Operations,31760,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,2504,2504,208.17,208.17,23,263.5732174,R1492,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1392,Police Department - Operations,31761,2020 FORD EXPLORER AWD',ICE,10151506,1/3/2020,39186,36464.75,2184,2184,181.06,181.06,23,229.8897391,R1493,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1393,Police Department - Operations,31762,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,6818,6818,487.29,487.29,23,717.6686087,R1494,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1394,Police Department - Operations,31763,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,4766,4766,338.53,338.53,23,501.6733043,R1495,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1395,Police Department - Operations,31764,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,5003,5003,663.45,663.45,23,526.6201304,R1496,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1396,Police Department - Operations,31765,2020 FORD EXPLORER AWD',ICE,10151506,11/19/2019,39186,35376.25,523,523,119.18,119.18,23,55.05143478,R1497,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1397,Police Department - Operations,31766,2020 FORD EXPLORER AWD',ICE,10151506,12/13/2019,39186,35920.5,3880,3880,111.06,111.06,23,408.4121739,R1498,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1398,Police Department - Operations,31767,2020 FORD EXPLORER AWD',ICE,10151506,11/27/2019,39186,35376.25,4712,4712,385.39,385.39,23,495.9892174,R1499,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1399,Police Department - Operations,31768,2020 FORD EXPLORER AWD',ICE,10151506,11/19/2019,39186,35376.25,5431,5431,207.86,207.86,23,571.6717826,R1500,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1400,Police Department - Operations,31769,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,12783,12783,589.39,589.39,23,1345.549696,R1501,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1401,Police Department - Operations,31770,2020 FORD EXPLORER AWD',ICE,10151506,2/11/2020,39186,37009,1395,1395,164.11,164.11,23,146.838913,R1502,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1402,Police Department - Operations,31771,2020 FORD EXPLORER AWD',ICE,10151506,2/11/2020,39186,37009,1704,1704,224.02,224.02,23,179.3645217,R1503,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1403,Police Department - Operations,31773,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,10048,10048,459.49,459.49,23,1057.661217,R1504,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1404,Police Department - Operations,31774,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,15857,15857,377.35,377.35,23,1669.121609,R1505,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1405,Police Department - Operations,31775,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,16465,16465,1257.02,1257.02,23,1733.120217,R1506,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1406,Police Department - Operations,31776,2020 FORD EXPLORER AWD',ICE,10151506,11/27/2019,39186,35376.25,6051,6051,250.05,250.05,23,636.9335217,R1507,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1407,Police Department - Operations,31777,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,348,405,154.66,154.66,23,36.63078261,R1508,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1408,Police Department - Operations,31778,2020 FORD EXPLORER AWD',ICE,10151506,11/19/2019,39186,35376.25,715,715,90.15,90.15,23,75.26152174,R1509,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1409,Police Department - Operations,31779,2020 FORD EXPLORER AWD',ICE,10151506,1/22/2020,39186,36464.75,573,573,154.17,154.17,23,60.31447826,R1510,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1410,Police Department - Operations,31780,2020 FORD EXPLORER AWD',ICE,10151506,1/22/2020,39186,36464.75,1742,1742,67.98,67.98,23,183.3644348,R1511,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1411,Police Department - Operations,31781,2020 FORD EXPLORER AWD',ICE,10151506,1/3/2020,39186,36464.75,2745,2745,65.94,65.94,23,288.941087,R1512,Ford Explorer,46000,25,HEV,1198.6,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
1412,Police Department - Operations,31785,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,9667,9667,193.61,193.61,23,1017.556826,R1513,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1413,Police Department - Operations,31786,2020 FORD EXPLORER AWD',ICE,10151506,11/19/2019,39186,35376.25,13751,13751,404.03,404.03,23,1447.442217,R1514,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1414,Police Department - Operations,31787,2020 FORD EXPLORER AWD',ICE,10151506,11/19/2019,39186,35376.25,6908,6908,478.38,478.38,23,727.142087,R1515,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1415,Police Department - Operations,31788,2020 FORD EXPLORER AWD',ICE,10151506,11/15/2019,39186,35376.25,3528,3528,241.8,241.8,23,371.3603478,R1516,Ford Explorer,46000,25,HEV,1198.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1431,Police Department - Operations,31805,2020 FORD FUSION (HYBRID)',HEV,10151506,12/18/2019,24095,22087.08,10668,10668,283.73,283.73,42,614.934,R1532,Chevrolet Bolt EV,31300,106,EV,777.2,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1432,Police Department - Operations,31806,2020 FORD FUSION (HYBRID)',HEV,10151506,12/27/2019,24095,22087.08,6983,6983,234.88,234.88,42,402.5200714,R1533,Chevrolet Bolt EV,31300,106,EV,777.2,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1435,Police Department - Operations,31809,2020 FORD FUSION (HYBRID)',HEV,10151506,12/18/2019,24095,22087.08,2995,2995,178.45,178.45,42,172.6403571,R1536,Chevrolet Bolt EV,31300,106,EV,777.2,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1437,Police Department - Operations,31811,2020 FORD FUSION (HYBRID)',HEV,10151506,12/18/2019,24095,22087.08,1848,1848,178.45,178.45,42,106.524,R1538,Chevrolet Bolt EV,31300,106,EV,777.2,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1438,Police Department - Operations,31812,2020 FORD FUSION (HYBRID)',HEV,10151506,1/21/2020,24095,22421.74,5990,5990,274.98,274.98,42,345.2807143,R1539,Chevrolet Bolt EV,31300,106,EV,777.2,,,,,,,1,Baltimore County,0,,,,,,,,,,,,,,,,
11,Police Department - Support Operations,26924,2003 Harley Davidson FLHT',ICE,10151507,9/26/2002,17366.27,8000,461,34715,268.38,11581.58,42.3,26.38489362,R112,Harley Davidson Electra Glide Std,20500,43,ICE,800,,,,,,,19,Baltimore County,0,,,,,,,,,,,,,,,,
12,Police Department - Support Operations,26925,2003 Harley Davidson FLHT',ICE,10151507,9/26/2002,17366.27,8000,546,31022,277.37,10924.32,42.3,31.24978723,R113,Harley Davidson Electra Glide Std,20500,43,ICE,800,,,,,,,19,Baltimore County,0,,,,,,,,,,,,,,,,
13,Police Department - Support Operations,26926,2003 Harley Davidson FLHT',ICE,10151507,9/26/2002,17366.27,8000,346,35964,532,13686.93,42.3,19.80297872,R114,Harley Davidson Electra Glide Std,20500,43,ICE,800,,,,,,,19,Baltimore County,0,,,,,,,,,,,,,,,,
14,Police Department - Support Operations,26927,2003 Harley Davidson FLHT',ICE,10151507,9/26/2002,17366.27,8000,323,26645,76.11,10924.7,42.3,18.48659574,R115,Harley Davidson Electra Glide Std,20500,43,ICE,800,,,,,,,19,Baltimore County,0,,,,,,,,,,,,,,,,
15,Police Department - Support Operations,26928,2003 Harley Davidson FLHT',ICE,10151507,9/26/2002,17366.27,8000,379,27799,721.14,14921.34,42.3,21.69170213,R116,Harley Davidson Electra Glide Std,20500,43,ICE,800,,,,,,,19,Baltimore County,0,,,,,,,,,,,,,,,,
16,Police Department - Support Operations,26929,2003 Harley Davidson FLHT',ICE,10151507,9/26/2002,17366.27,8000,20,23920,1270.98,13318.26,42.3,1.144680851,R117,Harley Davidson Electra Glide Std,20500,43,ICE,800,,,,,,,19,Baltimore County,0,,,,,,,,,,,,,,,,
30,Police Department - Support Operations,27271,2005 CHEVROLET SUBURBAN',ICE,10151507,2/4/2005,31235,4000,2689,150048,1810.3,24065.4,14,465.0049286,R131,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,16,Baltimore County,0,,,,,,,,,,,,,,,,
72,Police Department - Support Operations,27580,2007 CHEVROLET SILVERADO',ICE,10151507,11/28/2006,27053,9500,14351,166915,3341.55,28198.89,17,2043.751235,R173,Ford F 150 XLT Super Crew,39000,30.6,HEV,1397.4,,,,,,,15,Baltimore County,14,,,,,,,,,,,,,,,,
214,Police Department - Support Operations,28040,2008 FORD CROWN VICTORIA',ICE,10151507,3/19/2008,21664,6000,11633,182013,1923.81,28789.45,18,1564.6385,R315,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,16,,,,,,,,,,,,,,,,
384,Police Department - Support Operations,30340,2009 CHEVROLET SUBURBAN',ICE,10151507,4/29/2009,31798,5500,15540,218951,705.36,19291.94,16,2351.39625,R485,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
386,Police Department - Support Operations,30342,2009 CHEVROLET SUBURBAN',ICE,10151507,4/30/2009,31798,5500,8909,146352,1277.68,21479.18,16,1348.043063,R487,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
387,Police Department - Support Operations,30345,2009 CHEVROLET SUBURBAN',ICE,10151507,4/30/2009,31798,5500,17981,219184,2789.3,33622.41,16,2720.750063,R488,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
392,Police Department - Support Operations,30354,2009 CHEVROLET SUBURBAN',ICE,10151507,4/29/2009,31798,5500,26178,272857,2595.87,36545.3,16,3961.058625,R493,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,12,Baltimore County,14,,,,,,,,,,,,,,,,
486,Police Department - Support Operations,30579,2010 FORD CROWN VICTORIA',ICE,10151507,2/2/2010,22272,6000,20183,180702,2034.24,16610.32,19,2571.739105,R587,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,11,Baltimore County,16,,,,,,,,,,,,,,,,
492,Police Department - Support Operations,30589,2010 FORD CROWN VICTORIA',ICE,10151507,3/3/2010,22272,6000,22868,242420,2737.57,16363.39,19,2913.864632,R593,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,11,Baltimore County,16,,,,,,,,,,,,,,,,
519,Police Department - Support Operations,30635,2010 FORD E350',ICE,10151507,5/13/2010,21755,10000,17475,171568,2967.25,17084.94,12.5,3384.558,R620,Ford Transit 350HD Cargo Van,46000,66,EV,1513.2,,,,,,,11,Baltimore County,16,,,,,,,,,,,,,,,,
585,Police Department - Support Operations,30813,2011 FORD CROWN VICTORIA',ICE,10151507,2/2/2011,22341,6500,12949,122120,872.84,9214.67,19,1649.975211,R686,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,10,Baltimore County,14,,,,,,,,,,,,,,,,
588,Police Department - Support Operations,30820,2011 FORD CROWN VICTORIA',ICE,10151507,4/21/2011,22335,6500,5957,113990,1749.18,18347.31,19,759.0472105,R689,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,10,Baltimore County,0,,,,,,,,,,,,,,,,
629,Police Department - Support Operations,30873,2011 CHEVROLET SUBURBAN',ICE,10151507,3/15/2011,34998,14500,15475,163066,1262.52,19855.94,12,3122.08125,R730,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,10,Baltimore County,14,,,,,,,,,,,,,,,,
631,Police Department - Support Operations,30875,2011 CHEVROLET SUBURBAN',ICE,10151507,3/15/2011,34998,14500,9138,158938,1760.42,16862.72,12,1843.5915,R732,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,10,Baltimore County,0,,,,,,,,,,,,,,,,
